"year","flights","origin_iso","destination_iso","originregion_name","destinationregion_name","origin_name","destination_name","ftype"
2002,3,"FO","SE","ESRA North-West","ESRA North-West","Faroe Islands","Sweden","internal"
2002,1,"MK","LT","ESRA East","Other Europe","Macedonia, the former Yugoslav Republic of","Lithuania","internal"
2002,9,"IE","UA","ESRA North-West","ESRA East","Ireland","Ukraine","internal"
2002,45,"SE","HR","ESRA North-West","ESRA East","Sweden","Croatia","internal"
2002,11,"MD","HR","ESRA East","ESRA East","Moldova, Republic of","Croatia","internal"
2002,6,"GB","AL","ESRA North-West","ESRA East","United Kingdom","Albania","internal"
2002,29,"BA","DK","ESRA East","ESRA North-West","Bosnia and Herzegovina","Denmark","internal"
2002,3,"DE","SJ","ESRA North-West","ESRA North-West","Germany","Svalbard and Jan Mayen","internal"
2002,2,"LV","CY","Other Europe","ESRA Mediterranean","Latvia","Cyprus","internal"
2002,2,"AM","SI","Other Europe","ESRA East","Armenia","Slovenia","internal"
2002,1,"MD","BE","ESRA East","ESRA North-West","Moldova, Republic of","Belgium","internal"
2002,57,"LT","UA","Other Europe","ESRA East","Lithuania","Ukraine","internal"
2002,1,"FO","LT","ESRA North-West","Other Europe","Faroe Islands","Lithuania","internal"
2002,1,"BE","MD","ESRA North-West","ESRA East","Belgium","Moldova, Republic of","internal"
2002,1,"SK","AL","ESRA East","ESRA East","Slovakia","Albania","internal"
2002,1,"GI","AT","Other Europe","ESRA North-West","Gibraltar","Austria","internal"
2002,1,"GE","SE","Other Europe","ESRA North-West","Georgia","Sweden","internal"
2003,257,"CY","HU","ESRA Mediterranean","ESRA East","Cyprus","Hungary","internal"
2003,101,"AM","NL","Other Europe","ESRA North-West","Armenia","Netherlands","internal"
2003,407259,"DE","DE","ESRA North-West","ESRA North-West","Germany","Germany","internal"
2003,14876,"BE","ES","ESRA North-West","ESRA Mediterranean","Belgium","Spain","internal"
2003,4815,"SE","NL","ESRA North-West","ESRA North-West","Sweden","Netherlands","internal"
2003,47125,"PT","PT","ESRA Mediterranean","ESRA Mediterranean","Portugal","Portugal","internal"
2003,22615,"CH","CH","ESRA North-West","ESRA North-West","Switzerland","Switzerland","internal"
2003,16480,"DK","DE","ESRA North-West","ESRA North-West","Denmark","Germany","internal"
2003,1956,"NL","HU","ESRA North-West","ESRA East","Netherlands","Hungary","internal"
2003,3292,"PL","FR","ESRA East","ESRA North-West","Poland","France","internal"
2003,14757,"BE","FR","ESRA North-West","ESRA North-West","Belgium","France","internal"
2003,3323,"FR","PL","ESRA North-West","ESRA East","France","Poland","internal"
2003,511,"SK","CH","ESRA East","ESRA North-West","Slovakia","Switzerland","internal"
2003,104798,"ES","GB","ESRA Mediterranean","ESRA North-West","Spain","United Kingdom","internal"
2003,14414,"GB","DK","ESRA North-West","ESRA North-West","United Kingdom","Denmark","internal"
2003,69516,"FI","FI","ESRA North-West","ESRA North-West","Finland","Finland","internal"
2003,4054,"DE","IE","ESRA North-West","ESRA North-West","Germany","Ireland","internal"
2003,2766,"CH","TR","ESRA North-West","ESRA Mediterranean","Switzerland","Turkey","internal"
2003,1365,"IT","SE","ESRA Mediterranean","ESRA North-West","Italy","Sweden","internal"
2003,805,"CH","MK","ESRA North-West","ESRA East","Switzerland","Macedonia, the former Yugoslav Republic of","internal"
2003,14691,"FR","BE","ESRA North-West","ESRA North-West","France","Belgium","internal"
2003,15483,"IT","CH","ESRA Mediterranean","ESRA North-West","Italy","Switzerland","internal"
2003,16272,"BE","IT","ESRA North-West","ESRA Mediterranean","Belgium","Italy","internal"
2003,7453,"FR","IE","ESRA North-West","ESRA North-West","France","Ireland","internal"
2003,7409,"AT","GB","ESRA North-West","ESRA North-West","Austria","United Kingdom","internal"
2003,2219,"HU","FR","ESRA East","ESRA North-West","Hungary","France","internal"
2003,432,"LT","CZ","Other Europe","ESRA East","Lithuania","Czech Republic","internal"
2003,12154,"SE","GB","ESRA North-West","ESRA North-West","Sweden","United Kingdom","internal"
2003,2282,"FI","NO","ESRA North-West","ESRA North-West","Finland","Norway","internal"
2003,2280,"RO","HU","ESRA East","ESRA East","Romania","Hungary","internal"
2003,878,"CZ","IE","ESRA East","ESRA North-West","Czech Republic","Ireland","internal"
2003,12524,"SE","DE","ESRA North-West","ESRA North-West","Sweden","Germany","internal"
2003,12109,"IT","NL","ESRA Mediterranean","ESRA North-West","Italy","Netherlands","internal"
2003,1745,"FR","FI","ESRA North-West","ESRA North-West","France","Finland","internal"
2003,14255,"RO","RO","ESRA East","ESRA East","Romania","Romania","internal"
2003,782,"HR","FR","ESRA East","ESRA North-West","Croatia","France","internal"
2003,583,"NL","LT","ESRA North-West","Other Europe","Netherlands","Lithuania","internal"
2003,3457,"AT","TR","ESRA North-West","ESRA Mediterranean","Austria","Turkey","internal"
2003,751,"PL","FI","ESRA East","ESRA North-West","Poland","Finland","internal"
2003,182,"DE","AL","ESRA North-West","ESRA East","Germany","Albania","internal"
2003,5189,"CH","BE","ESRA North-West","ESRA North-West","Switzerland","Belgium","internal"
2003,3697,"BE","GR","ESRA North-West","ESRA Mediterranean","Belgium","Greece","internal"
2003,185,"ES","BG","ESRA Mediterranean","ESRA East","Spain","Bulgaria","internal"
2003,313,"PL","HR","ESRA East","ESRA East","Poland","Croatia","internal"
2003,1066,"GI","GB","Other Europe","ESRA North-West","Gibraltar","United Kingdom","internal"
2003,3371,"TR","AT","ESRA Mediterranean","ESRA North-West","Turkey","Austria","internal"
2003,620,"AT","MK","ESRA North-West","ESRA East","Austria","Macedonia, the former Yugoslav Republic of","internal"
2003,402,"BG","CH","ESRA East","ESRA North-West","Bulgaria","Switzerland","internal"
2003,397,"UA","LU","ESRA East","ESRA North-West","Ukraine","Luxembourg","internal"
2003,863,"HU","TR","ESRA East","ESRA Mediterranean","Hungary","Turkey","internal"
2003,969,"PL","HU","ESRA East","ESRA East","Poland","Hungary","internal"
2003,739,"RO","NL","ESRA East","ESRA North-West","Romania","Netherlands","internal"
2003,424,"CY","IT","ESRA Mediterranean","ESRA Mediterranean","Cyprus","Italy","internal"
2003,3321,"FI","GB","ESRA North-West","ESRA North-West","Finland","United Kingdom","internal"
2003,2491,"SI","DE","ESRA East","ESRA North-West","Slovenia","Germany","internal"
2003,1395,"CH","CZ","ESRA North-West","ESRA East","Switzerland","Czech Republic","internal"
2003,4480,"DE","HR","ESRA North-West","ESRA East","Germany","Croatia","internal"
2003,3233,"GB","PL","ESRA North-West","ESRA East","United Kingdom","Poland","internal"
2003,800,"FR","HR","ESRA North-West","ESRA East","France","Croatia","internal"
2003,3427,"LU","FR","ESRA North-West","ESRA North-West","Luxembourg","France","internal"
2003,314,"EE","PL","Other Europe","ESRA East","Estonia","Poland","internal"
2003,1541,"BG","GB","ESRA East","ESRA North-West","Bulgaria","United Kingdom","internal"
2003,2933,"ES","LU","ESRA Mediterranean","ESRA North-West","Spain","Luxembourg","internal"
2003,1684,"SI","AT","ESRA East","ESRA North-West","Slovenia","Austria","internal"
2003,232,"AL","SI","ESRA East","ESRA East","Albania","Slovenia","internal"
2003,1044,"GR","RO","ESRA Mediterranean","ESRA East","Greece","Romania","internal"
2003,735,"ES","HU","ESRA Mediterranean","ESRA East","Spain","Hungary","internal"
2003,325,"GB","EE","ESRA North-West","Other Europe","United Kingdom","Estonia","internal"
2003,1873,"AT","HU","ESRA North-West","ESRA East","Austria","Hungary","internal"
2003,2446,"GR","DK","ESRA Mediterranean","ESRA North-West","Greece","Denmark","internal"
2003,411,"NL","MT","ESRA North-West","ESRA Mediterranean","Netherlands","Malta","internal"
2003,2762,"IT","IE","ESRA Mediterranean","ESRA North-West","Italy","Ireland","internal"
2003,1549,"GB","BG","ESRA North-West","ESRA East","United Kingdom","Bulgaria","internal"
2003,606,"IE","AT","ESRA North-West","ESRA North-West","Ireland","Austria","internal"
2003,474,"DE","BA","ESRA North-West","ESRA East","Germany","Bosnia and Herzegovina","internal"
2003,1285,"BG","AT","ESRA East","ESRA North-West","Bulgaria","Austria","internal"
2003,179,"IE","MT","ESRA North-West","ESRA Mediterranean","Ireland","Malta","internal"
2003,117,"MD","CZ","ESRA East","ESRA East","Moldova, Republic of","Czech Republic","internal"
2003,289,"BA","TR","ESRA East","ESRA Mediterranean","Bosnia and Herzegovina","Turkey","internal"
2003,1195,"TR","DK","ESRA Mediterranean","ESRA North-West","Turkey","Denmark","internal"
2003,205,"TR","HR","ESRA Mediterranean","ESRA East","Turkey","Croatia","internal"
2003,427,"MT","NL","ESRA Mediterranean","ESRA North-West","Malta","Netherlands","internal"
2003,552,"IT","SI","ESRA Mediterranean","ESRA East","Italy","Slovenia","internal"
2003,508,"CH","RO","ESRA North-West","ESRA East","Switzerland","Romania","internal"
2003,946,"HR","CH","ESRA East","ESRA North-West","Croatia","Switzerland","internal"
2003,622,"FI","LT","ESRA North-West","Other Europe","Finland","Lithuania","internal"
2003,209,"LV","AT","Other Europe","ESRA North-West","Latvia","Austria","internal"
2003,181,"AL","BG","ESRA East","ESRA East","Albania","Bulgaria","internal"
2003,43,"LV","ES","Other Europe","ESRA Mediterranean","Latvia","Spain","internal"
2003,182,"AL","DE","ESRA East","ESRA North-West","Albania","Germany","internal"
2003,189,"UA","FI","ESRA East","ESRA North-West","Ukraine","Finland","internal"
2003,392,"CY","AT","ESRA Mediterranean","ESRA North-West","Cyprus","Austria","internal"
2003,673,"BA","AT","ESRA East","ESRA North-West","Bosnia and Herzegovina","Austria","internal"
2003,154,"MD","CY","ESRA East","ESRA Mediterranean","Moldova, Republic of","Cyprus","internal"
2003,208,"LT","UA","Other Europe","ESRA East","Lithuania","Ukraine","internal"
2003,508,"SI","MK","ESRA East","ESRA East","Slovenia","Macedonia, the former Yugoslav Republic of","internal"
2003,176,"CY","RO","ESRA Mediterranean","ESRA East","Cyprus","Romania","internal"
2003,584,"LT","NL","Other Europe","ESRA North-West","Lithuania","Netherlands","internal"
2003,555,"IT","UA","ESRA Mediterranean","ESRA East","Italy","Ukraine","internal"
2003,76,"NO","EE","ESRA North-West","Other Europe","Norway","Estonia","internal"
2003,668,"GR","AL","ESRA Mediterranean","ESRA East","Greece","Albania","internal"
2003,573,"UA","IT","ESRA East","ESRA Mediterranean","Ukraine","Italy","internal"
2003,153,"IT","BA","ESRA Mediterranean","ESRA East","Italy","Bosnia and Herzegovina","internal"
2003,160,"CY","PL","ESRA Mediterranean","ESRA East","Cyprus","Poland","internal"
2003,120,"MT","NO","ESRA Mediterranean","ESRA North-West","Malta","Norway","internal"
2003,11,"BA","MK","ESRA East","ESRA East","Bosnia and Herzegovina","Macedonia, the former Yugoslav Republic of","internal"
2003,300,"CY","CZ","ESRA Mediterranean","ESRA East","Cyprus","Czech Republic","internal"
2003,25,"EE","TR","Other Europe","ESRA Mediterranean","Estonia","Turkey","internal"
2003,278,"PT","NO","ESRA Mediterranean","ESRA North-West","Portugal","Norway","internal"
2003,852,"SE","TR","ESRA North-West","ESRA Mediterranean","Sweden","Turkey","internal"
2003,11,"LU","NO","ESRA North-West","ESRA North-West","Luxembourg","Norway","internal"
2003,80,"DK","BA","ESRA North-West","ESRA East","Denmark","Bosnia and Herzegovina","internal"
2003,337,"DK","BG","ESRA North-West","ESRA East","Denmark","Bulgaria","internal"
2003,17,"CZ","MK","ESRA East","ESRA East","Czech Republic","Macedonia, the former Yugoslav Republic of","internal"
2003,124,"NO","MT","ESRA North-West","ESRA Mediterranean","Norway","Malta","internal"
2003,3,"MK","NO","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","Norway","internal"
2003,105,"HU","SK","ESRA East","ESRA East","Hungary","Slovakia","internal"
2003,92,"IE","LU","ESRA North-West","ESRA North-West","Ireland","Luxembourg","internal"
2003,5,"NL","GI","ESRA North-West","Other Europe","Netherlands","Gibraltar","internal"
2003,50,"EE","ES","Other Europe","ESRA Mediterranean","Estonia","Spain","internal"
2003,76,"PT","CZ","ESRA Mediterranean","ESRA East","Portugal","Czech Republic","internal"
2003,2,"LV","SI","Other Europe","ESRA East","Latvia","Slovenia","internal"
2003,3,"PT","BA","ESRA Mediterranean","ESRA East","Portugal","Bosnia and Herzegovina","internal"
2003,19,"PT","GI","ESRA Mediterranean","Other Europe","Portugal","Gibraltar","internal"
2003,5,"MK","MT","ESRA East","ESRA Mediterranean","Macedonia, the former Yugoslav Republic of","Malta","internal"
2003,150,"CZ","GE","ESRA East","Other Europe","Czech Republic","Georgia","internal"
2003,37,"PL","IE","ESRA East","ESRA North-West","Poland","Ireland","internal"
2003,287,"AT","PT","ESRA North-West","ESRA Mediterranean","Austria","Portugal","internal"
2003,399,"SK","GR","ESRA East","ESRA Mediterranean","Slovakia","Greece","internal"
2003,28,"SI","SK","ESRA East","ESRA East","Slovenia","Slovakia","internal"
2003,4,"BG","BA","ESRA East","ESRA East","Bulgaria","Bosnia and Herzegovina","internal"
2003,9,"PT","BG","ESRA Mediterranean","ESRA East","Portugal","Bulgaria","internal"
2003,91,"TR","LU","ESRA Mediterranean","ESRA North-West","Turkey","Luxembourg","internal"
2003,46,"SK","SE","ESRA East","ESRA North-West","Slovakia","Sweden","internal"
2003,35,"SI","PL","ESRA East","ESRA East","Slovenia","Poland","internal"
2003,40,"SE","RO","ESRA North-West","ESRA East","Sweden","Romania","internal"
2003,63,"UA","RO","ESRA East","ESRA East","Ukraine","Romania","internal"
2003,194,"SI","GR","ESRA East","ESRA Mediterranean","Slovenia","Greece","internal"
2003,24,"MT","SI","ESRA Mediterranean","ESRA East","Malta","Slovenia","internal"
2003,156,"LT","TR","Other Europe","ESRA Mediterranean","Lithuania","Turkey","internal"
2003,33,"IE","BG","ESRA North-West","ESRA East","Ireland","Bulgaria","internal"
2003,107,"HR","GR","ESRA East","ESRA Mediterranean","Croatia","Greece","internal"
2003,200,"GR","SI","ESRA Mediterranean","ESRA East","Greece","Slovenia","internal"
2003,16,"AL","MK","ESRA East","ESRA East","Albania","Macedonia, the former Yugoslav Republic of","internal"
2003,40,"RO","SE","ESRA East","ESRA North-West","Romania","Sweden","internal"
2003,145,"EE","FR","Other Europe","ESRA North-West","Estonia","France","internal"
2003,10,"PT","LT","ESRA Mediterranean","Other Europe","Portugal","Lithuania","internal"
2003,8,"CY","LV","ESRA Mediterranean","Other Europe","Cyprus","Latvia","internal"
2003,7,"SK","NO","ESRA East","ESRA North-West","Slovakia","Norway","internal"
2003,46,"IT","EE","ESRA Mediterranean","Other Europe","Italy","Estonia","internal"
2003,8,"GE","CH","Other Europe","ESRA North-West","Georgia","Switzerland","internal"
2003,3,"NO","UA","ESRA North-West","ESRA East","Norway","Ukraine","internal"
2003,13,"UA","NO","ESRA East","ESRA North-West","Ukraine","Norway","internal"
2003,67,"CY","SK","ESRA Mediterranean","ESRA East","Cyprus","Slovakia","internal"
2003,42,"LU","CZ","ESRA North-West","ESRA East","Luxembourg","Czech Republic","internal"
2003,9,"GI","IT","Other Europe","ESRA Mediterranean","Gibraltar","Italy","internal"
2003,34,"BG","HR","ESRA East","ESRA East","Bulgaria","Croatia","internal"
2003,28,"NO","LV","ESRA North-West","Other Europe","Norway","Latvia","internal"
2003,75,"GB","AM","ESRA North-West","Other Europe","United Kingdom","Armenia","internal"
2003,29,"HR","BG","ESRA East","ESRA East","Croatia","Bulgaria","internal"
2003,2,"SE","SJ","ESRA North-West","ESRA North-West","Sweden","Svalbard and Jan Mayen","internal"
2003,19,"IE","UA","ESRA North-West","ESRA East","Ireland","Ukraine","internal"
2003,2,"CY","AM","ESRA Mediterranean","Other Europe","Cyprus","Armenia","internal"
2003,3,"RO","GE","ESRA East","Other Europe","Romania","Georgia","internal"
2003,3,"MK","SK","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Slovakia","internal"
2003,8,"UA","MK","ESRA East","ESRA East","Ukraine","Macedonia, the former Yugoslav Republic of","internal"
2003,15,"LT","IT","Other Europe","ESRA Mediterranean","Lithuania","Italy","internal"
2003,12,"SK","LU","ESRA East","ESRA North-West","Slovakia","Luxembourg","internal"
2003,54,"MT","LU","ESRA Mediterranean","ESRA North-West","Malta","Luxembourg","internal"
2003,1,"BA","AL","ESRA East","ESRA East","Bosnia and Herzegovina","Albania","internal"
2003,20,"EE","EE","Other Europe","Other Europe","Estonia","Estonia","internal"
2003,11,"GR","BA","ESRA Mediterranean","ESRA East","Greece","Bosnia and Herzegovina","internal"
2003,35,"NL","EE","ESRA North-West","Other Europe","Netherlands","Estonia","internal"
2003,12,"MK","GB","ESRA East","ESRA North-West","Macedonia, the former Yugoslav Republic of","United Kingdom","internal"
2003,60,"NL","GE","ESRA North-West","Other Europe","Netherlands","Georgia","internal"
2003,2,"FO","BE","ESRA North-West","ESRA North-West","Faroe Islands","Belgium","internal"
2003,1,"IE","GI","ESRA North-West","Other Europe","Ireland","Gibraltar","internal"
2003,3,"LV","IE","Other Europe","ESRA North-West","Latvia","Ireland","internal"
2003,15,"LT","BG","Other Europe","ESRA East","Lithuania","Bulgaria","internal"
2003,6,"MK","UA","ESRA East","ESRA East","Macedonia, the former Yugoslav Republic of","Ukraine","internal"
2003,1,"ES","AM","ESRA Mediterranean","Other Europe","Spain","Armenia","internal"
